team1_id,team1_score,team2_id,team2_score,WLoc,num_ot,team1_position,team2_position,team1_seed,team2_seed,strongseed,weakseed,team1_region,team2_region,slot,team1_teamname,team2_teamname,season,host,host_lat,host_long,team1_lat,team1_long,team2_lat,team2_long,team1_coach_id,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_coach_id,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_ap_final,team1_ap_preseason,team1_coaches_before_final,team1_coaches_preseason,team2_ap_final,team2_ap_preseason,team2_coaches_before_final,team2_coaches_preseason,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_rpi,team2_rpi,game_id
1332,76,1424,72,N,0,Y03,Y07,3,7,3,7,Y,Y,R3Y2,Oregon,UNLV,2007,san_antonio,29.4167,-98.5,44.044515,-123.07398,36.106994,-115.141153,ernie-kent-1,3,4,1,1,0,0,190,119,280,199,26,7,26,7,lon-kruger-1,0,9,0,2,0,1,62,33,380,266,28,6,28,6,16,,12,,25,,18,,49.6759,39.019,76.0745,5.4054,50.1826,31.5864,68.5185,12.2366,42.0929,34.0241,53.271,50.1099,0.102,0.0848,49.0829,35.9435,71.4685,14.4036,46.9617,34.2466,70.4185,6.8966,36.3679,33.0151,55.9536,48.7662,0.1169,0.0766,67.2739,66.9999,112.6453,115.7993,97.8219,97.5042,66.7999,66.0483,110.652,109.7692,98.5497,95.8036,0.619,0.636,2007-1332-1424
1326,92,1272,76,N,0,X01,X02,1,2,1,2,X,X,R4X1,Ohio St,Memphis,2007,st_louis,38.6272,-90.1978,39.998389,-83.009001,35.115864,-89.993508,thad-matta-1,1,5,0,1,0,0,76,21,178,52,30,3,30,3,john-calipari-1,3,8,1,4,0,1,178,62,371,133,30,3,30,3,1,7,1,4,5,14,5,14,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761,51.2011,35.101,62.1196,15.2602,42.4051,31.3253,68.0328,9.6088,35.2157,29.0065,52.4414,50.0637,0.132,0.0807,65.1462,65.3922,113.2083,116.5324,92.4443,89.683,70.7827,69.4387,112.5087,112.6549,88.0453,90.2784,0.68,0.645,2007-1326-1272
1417,68,1242,55,N,0,Z02,Z01,2,1,1,2,Z,Z,R4Z1,UCLA,Kansas,2007,san_jose,37.3382,-121.8863,34.068892,-118.443901,38.957351,-95.24587,ben-howland-1,2,5,1,3,1,1,87,40,253,141,26,5,26,5,bill-self-1,3,8,1,4,0,0,102,28,309,133,30,4,30,4,4,6,6,6,2,3,2,3,52.473,37.084,66.7195,8.2886,45.7406,35.0806,69.9816,7.8825,32.7792,27.5709,55.0931,55.0649,0.1133,0.0797,52.8063,39.5548,65.9679,18.1818,41.02,31.8008,67.0799,6.9403,26.0598,36.6573,58.8608,52.6119,0.131,0.0977,64.4495,64.2998,111.1692,113.0406,93.7731,91.944,69.4864,69.5965,111.5648,112.3509,86.6246,87.4378,0.664,0.638,2007-1417-1242
1196,85,1332,77,N,0,Y01,Y03,1,3,1,3,Y,Y,R4Y1,Florida,Oregon,2007,san_antonio,29.4167,-98.5,29.638248,-82.361195,44.044515,-123.07398,billy-donovan-1,8,8,3,3,2,2,255,103,290,123,29,5,29,5,ernie-kent-1,3,4,1,1,0,0,190,119,280,199,26,7,26,7,6,1,3,1,16,,12,,58.7234,40.8528,69.239,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066,49.6759,39.019,76.0745,5.4054,50.1826,31.5864,68.5185,12.2366,42.0929,34.0241,53.271,50.1099,0.102,0.0848,67.1577,66.382,117.7637,118.3834,91.5113,92.6925,67.2739,66.9999,112.6453,115.7993,97.8219,97.5042,0.664,0.619,2007-1196-1332
1207,96,1314,84,N,1,W02,W01,2,1,1,2,W,W,R4W1,Georgetown,North Carolina,2007,east_rutherford,40.8171,-74.085,38.908809,-77.073463,35.912165,-79.050969,john-thompson-2,1,3,1,1,0,0,68,29,136,71,26,6,26,6,roy-williams-1,3,17,1,10,1,5,103,29,521,130,28,6,28,6,9,8,8,8,8,2,4,2,57.7666,37.0079,70.9581,15.6716,43.2007,30.3155,71.0145,7.1369,34.7755,37.6744,59.1549,54.4474,0.0866,0.1128,54.6067,35.7737,71.1702,11.0045,45.2975,33.7317,66.5635,8.5955,25.2415,32.513,58.9722,53.2225,0.1101,0.1012,59.7152,60.2223,115.3203,118.5962,95.3494,92.4556,73.9268,72.9832,116.3077,118.0858,91.9683,90.4833,0.646,0.66,2007-1207-1314
1196,76,1417,66,N,0,Y01,Z02,1,2,1,2,Y,Z,R5YZ,Florida,UCLA,2007,atlanta,33.755,-84.39,29.638248,-82.361195,34.068892,-118.443901,billy-donovan-1,8,8,3,3,2,2,255,103,290,123,29,5,29,5,ben-howland-1,2,5,1,3,1,1,87,40,253,141,26,5,26,5,6,1,3,1,4,6,6,6,58.7234,40.8528,69.239,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066,52.473,37.084,66.7195,8.2886,45.7406,35.0806,69.9816,7.8825,32.7792,27.5709,55.0931,55.0649,0.1133,0.0797,67.1577,66.382,117.7637,118.3834,91.5113,92.6925,64.4495,64.2998,111.1692,113.0406,93.7731,91.944,0.664,0.664,2007-1196-1417
1326,67,1207,60,N,0,X01,W02,1,2,1,2,X,W,R5WX,Ohio St,Georgetown,2007,atlanta,33.755,-84.39,39.998389,-83.009001,38.908809,-77.073463,thad-matta-1,1,5,0,1,0,0,76,21,178,52,30,3,30,3,john-thompson-2,1,3,1,1,0,0,68,29,136,71,26,6,26,6,1,7,1,4,9,8,8,8,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761,57.7666,37.0079,70.9581,15.6716,43.2007,30.3155,71.0145,7.1369,34.7755,37.6744,59.1549,54.4474,0.0866,0.1128,65.1462,65.3922,113.2083,116.5324,92.4443,89.683,59.7152,60.2223,115.3203,118.5962,95.3494,92.4556,0.68,0.646,2007-1326-1207
1196,84,1326,75,N,0,Y01,X01,1,1,1,1,Y,X,R6CH,Florida,Ohio St,2007,atlanta,33.755,-84.39,29.638248,-82.361195,39.998389,-83.009001,billy-donovan-1,8,8,3,3,2,2,255,103,290,123,29,5,29,5,thad-matta-1,1,5,0,1,0,0,76,21,178,52,30,3,30,3,6,1,3,1,1,7,1,4,58.7234,40.8528,69.239,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761,67.1577,66.382,117.7637,118.3834,91.5113,92.6925,65.1462,65.3922,113.2083,116.5324,92.4443,89.683,0.664,0.68,2007-1196-1326
1291,69,1164,60,N,0,W16b,W16a,16,16,16,16,W,W,W16,Mt St Mary's,Coppin St,2008,dayton,39.7594,-84.1917,39.680632,-77.35222,39.310786,-76.658547,milan-brown-1,0,0,0,0,0,0,59,90,59,90,18,14,18,14,fang-mitchell-1,4,4,0,0,0,0,357,301,357,301,15,20,15,20,,,,,,,,,47.8699,36.1062,70.3343,10.1285,46.712,32.1799,70.2216,7.8234,30.4418,30.405,53.163,48.01,0.1078,0.0894,41.9913,31.9911,71.237,6.7019,49.1182,34.9275,65.9341,11.1833,24.3863,37.8289,45.3793,60.2757,0.106,0.1056,68.3434,67.7882,100.7011,98.7698,97.0542,98.3215,63.7317,63.9976,90.7727,93.3132,102.3059,104.2839,0.507,0.458,2008-1291-1164
1181,71,1125,70,N,0,Z02,Z15,2,15,2,15,Z,Z,R1Z2,Duke,Belmont,2008,washington,38.8951,-77.0367,36.00159,-78.94226,36.133866,-86.794715,mike-krzyzewski-1,23,23,17,17,10,10,729,207,802,266,27,5,27,5,rick-byrd-1,2,2,0,0,0,0,151,119,151,119,25,8,25,8,6,13,9,11,,,,,51.6942,37.7451,69.7183,8.7615,46.9697,32.9389,67.1827,11.3475,39.1367,25.037,51.4523,47.6136,0.1168,0.0776,52.3179,36.1433,69.764,4.8917,51.8845,34.6095,70.3102,10.123,47.3081,34.3684,62.3884,52.921,0.1157,0.1045,74.2768,73.2752,112.9839,114.8889,93.065,90.8427,71.5111,70.426,109.7821,107.4327,102.4382,104.5431,0.642,0.547,2008-1181-1125
1242,85,1340,61,N,0,X01,X16,1,16,1,16,X,X,R1X1,Kansas,Portland St,2008,omaha,41.25,-96,38.957351,-95.24587,45.511229,-122.683553,bill-self-1,4,9,2,5,0,0,136,32,343,137,31,3,31,3,ken-bone-1,0,0,0,0,0,0,54,38,54,38,23,9,23,9,5,4,4,4,,,,,55.3672,39.697,70.696,16.7407,41.1852,32.8162,68.1885,6.3402,29.2943,38.2998,61.1014,52.7076,0.1299,0.0914,51.2563,40,67.1949,9.2527,49.6441,35.7651,71.9723,6.1307,41.2979,33.3333,61.1392,55.2042,0.101,0.102,68.7223,68.8982,117.8681,120.8601,89.5929,89.7916,66.9677,68.2201,109.3196,106.8994,101.0322,102.2469,0.671,0.543,2008-1242-1340
1243,80,1425,67,N,0,X11,X06,11,6,6,11,X,X,R1X6,Kansas St,USC,2008,omaha,41.25,-96,39.188616,-96.581077,34.021058,-118.283858,frank-martin-1,0,0,0,0,0,0,20,11,20,11,20,11,20,11,tim-floyd-1,1,6,1,2,0,0,63,36,305,167,21,11,21,11,,25,,,,18,,18,50.2212,32.0373,69.344,8.9444,44.8832,37.2378,65.4676,8.3333,32.1661,31.5499,55.3551,56.2338,0.1041,0.0972,51.5397,38.6555,68.5325,11.4715,44.0665,30.7004,68.5185,7.2934,27.8363,34.677,49.878,48.3617,0.0857,0.1067,72.3706,71.7896,108.0988,112.1989,94.8655,95.2977,65.7151,66.7932,104.0217,108.7276,95.1064,92.2766,0.579,0.583,2008-1243-1425
1266,74,1246,66,N,0,Y06,Y11,6,11,6,11,Y,Y,R1Y6,Marquette,Kentucky,2008,anaheim,33.8361,-117.8897,43.038765,-87.928122,38.028081,-84.510698,tom-crean-1,4,4,1,1,1,1,189,95,189,95,24,9,24,9,billy-gillispie-1,0,3,0,1,0,0,18,12,118,70,18,12,18,12,21,11,24,12,,20,,22,48.9948,35.8297,70.5263,10.23,46.709,30.3509,67.8667,9.0841,33.6462,31.1305,56.4302,54.7244,0.1325,0.0886,51.5377,36.9168,73.2919,13.1975,42.9584,32.807,70.8101,10.8108,31.4815,33.5491,53.7415,51.1905,0.0999,0.0907,69.1227,68.5795,109.1781,110.7711,92.7853,92.0123,65.7465,63.9357,103.1138,104.4642,97.9122,96.6622,0.602,0.561,2008-1266-1246
1277,72,1396,61,N,0,Y05,Y12,5,12,5,12,Y,Y,R1Y5,Michigan St,Temple,2008,denver,39.7392,-104.9903,42.72476,-84.473639,39.980943,-75.158267,tom-izzo-1,10,10,6,6,4,4,303,129,303,129,25,8,25,8,fran-dunphy-1,0,9,0,0,0,0,33,30,343,193,21,12,21,12,17,8,20,8,,,,,51.574,36.9835,73.6762,12.2482,45.5278,31.1902,67.0229,9.779,24.4815,37.069,66.491,56.116,0.0899,0.0921,53.3394,36.8932,73.9535,12.2415,46.4847,35.7043,72.3856,7.13,39.4204,37.2274,59.5099,57.0905,0.0948,0.0872,64.3034,65.0287,110.345,112.5868,96.4841,94.3137,65.5396,65.1239,109.0386,111.1769,102.7907,99.2711,0.621,0.57,2008-1277-1396
1323,68,1206,50,N,0,W05,W12,5,12,5,12,W,W,R1W5,Notre Dame,George Mason,2008,denver,39.7392,-104.9903,41.616717,-86.289848,38.83088,-77.30794,mike-brey-1,4,6,1,1,0,0,166,85,265,137,24,7,24,7,jim-larranaga-1,3,3,1,1,1,1,207,130,376,275,23,10,23,10,19,,15,,,,,,47.8326,40.4727,73.6536,8.8152,44.7814,33.6634,64.5492,9.2676,33.598,33.2706,66.5208,57.0447,0.0874,0.09,52.3129,34.8048,70.297,8.7027,46.4142,33.1707,71.7131,7.4853,33.1271,33.1358,53.8089,51.1538,0.0873,0.091,71.4048,71.1753,112.8615,114.8331,98.1674,97.8196,62.958,63.1912,109.9854,109.2887,97.9448,100.0801,0.596,0.557,2008-1323-1206
1338,82,1331,63,N,0,Y04,Y13,4,13,4,13,Y,Y,R1Y4,Pittsburgh,Oral Roberts,2008,denver,39.7392,-104.9903,40.444502,-79.954692,36.050705,-95.954215,jamie-dixon-1,4,4,2,2,0,0,131,39,131,39,26,9,26,9,scott-sutton-1,2,2,0,0,0,0,168,110,168,110,24,8,24,8,,22,19,20,,,,,50.8242,33.752,66.5344,9.1592,46.7718,33.429,69.3632,8.0357,30.4348,34.3519,57.2775,52.9206,0.0989,0.0728,47.1354,36.833,66.7614,9.4647,42.6687,33.6756,75.4286,7.0313,33.5257,27.4212,55.7464,45.9384,0.0944,0.0839,65.5928,65.2951,111.2773,114.1934,99.2473,97.5201,64.9194,65.2326,105.2249,102.7894,94.2018,93.2054,0.613,0.567,2008-1338-1331
1345,90,1124,79,N,0,Z06,Z11,6,11,6,11,Z,Z,R1Z6,Purdue,Baylor,2008,washington,38.8951,-77.0367,40.428206,-86.914435,31.545956,-97.119359,matt-painter-1,1,2,0,0,0,0,55,39,80,44,24,8,24,8,scott-drew-1,0,0,0,0,0,0,57,79,77,90,21,10,21,10,15,,18,,,,,,44.9718,37.5951,71.2057,12.5545,47.6024,34.8485,67.0407,8.93,34.5789,31.5224,55.9553,55.2055,0.1242,0.0863,49.7119,37.1795,74.1279,10.1604,46.4477,35.0626,70.5563,9.8765,36.6197,29.9251,42.659,46.6418,0.1014,0.0718,65.843,67.9233,104.0596,108.4965,91.956,91.4457,70.9316,71.7967,110.2323,113.9904,101.5661,99.946,0.58,0.57,2008-1345-1124
1390,77,1165,53,N,0,Y03,Y14,3,14,3,14,Y,Y,R1Y3,Stanford,Cornell,2008,anaheim,33.8361,-117.8897,37.431746,-122.182212,42.445291,-76.48269,trent-johnson-1,2,3,0,1,0,0,78,47,157,121,26,7,26,7,steve-donahue-1,0,0,0,0,0,0,96,122,96,122,22,5,22,5,7,23,11,21,,,,,47.9508,36.5809,69.434,12.9167,42.0833,33.3333,66.4134,6.1475,27.0916,28.2511,58.2686,45.4088,0.0676,0.0903,52.637,40.2256,76.087,7.3964,46.2525,36.5759,69.7543,7.8594,35.4903,33.6387,53.8036,55.0989,0.0868,0.0932,64.0487,64.9821,109.1301,111.6589,93.4836,90.5657,68.8821,69.01,111.052,109.9731,99.2797,104.7877,0.621,0.554,2008-1390-1165
1401,67,1140,62,N,0,Z09,Z08,9,8,8,9,Z,Z,R1Z8,Texas A&M,BYU,2008,anaheim,33.8361,-117.8897,30.596291,-96.306732,40.250851,-111.649281,mark-turgeon-1,0,1,0,1,0,0,24,10,177,129,24,10,24,10,dave-rose-1,1,1,0,0,0,0,72,25,72,25,27,7,27,7,,16,,15,,,,,51.0943,35.9292,63.3714,10.2471,42.3692,33.758,66.108,10.1132,29.8942,31.3373,53.5227,48.9308,0.0679,0.084,51.5353,37.3037,65.536,9.3969,42.7069,30.0493,70.6815,5.9751,38.8014,29.9263,64.7903,46.0859,0.0847,0.0974,64.8639,63.8178,107.6941,109.0287,93.9825,92.4734,69.9263,69.7003,105.4857,104.7228,90.4225,90.5297,0.585,0.591,2008-1401-1140
1417,70,1290,29,N,0,Z01,Z16,1,16,1,16,Z,Z,R1Z1,UCLA,MS Valley St,2008,anaheim,33.8361,-117.8897,34.068892,-118.443901,33.514142,-90.341274,ben-howland-1,3,6,2,4,2,2,122,44,288,145,31,3,31,3,james-green-1,0,0,0,0,0,0,44,50,167,161,17,15,17,15,3,2,2,2,,,,,52.2193,34.7009,73.6375,10.8564,45.381,32.9181,68.4512,6.7885,27.6334,27.4817,54.4367,50.4662,0.1123,0.0763,40.7317,34.2365,66.9196,7.5421,50.9317,31.5992,65.7331,9.6748,24.8166,31.531,52.0313,51.2195,0.0879,0.0958,64.9982,65.5595,113.7163,116.1109,91.7343,89.3351,65.1411,64.6988,92.818,92.2821,100.9277,104.2745,0.656,0.466,2008-1417-1290
1424,71,1245,58,N,0,X08,X09,8,9,8,9,X,X,R1X8,UNLV,Kent,2008,omaha,41.25,-96,36.106994,-115.141153,41.146856,-81.342253,lon-kruger-1,1,10,1,3,0,1,90,41,408,274,26,7,26,7,jim-christian-1,1,1,0,0,0,0,137,58,137,58,28,6,28,6,,,,,,,,,47.5945,33.2021,74.8428,8.4833,47.0437,30.3254,66.8885,8.2474,39.5639,36.6793,60.347,53.4483,0.1176,0.0723,50.6359,36.5942,71.4094,10.8766,45.6981,32.047,67.341,10.0159,30.4972,32.6039,57.8069,54.5093,0.1309,0.1091,65.4453,65.0838,105.7488,109.9117,95.0348,97.6376,65.0486,66.1204,106.1494,106.7225,94.1711,93.374,0.602,0.561,2008-1424-1245
1450,71,1457,40,N,0,W04,W13,4,13,4,13,W,W,R1W4,Washington St,Winthrop,2008,denver,39.7392,-104.9903,46.730448,-117.158168,34.93851,-81.028663,tony-bennett-1,1,1,0,0,0,0,50,16,50,16,24,8,24,8,randy-peele-1,0,1,0,0,0,0,22,11,68,80,22,11,22,11,23,10,21,10,,,,,52.9049,36.7698,72.7685,8.7031,45.3072,33.1551,72.0081,8.0106,33.8766,32.3716,59.0184,49.7908,0.104,0.0725,46.6953,37.1795,59.3443,11.7021,46.5957,31.1404,69.5971,7.1245,31.9112,42.1182,54.4846,60.2151,0.1286,0.0967,59.1482,59.6831,112.2148,114.0761,94.9592,93.5267,63.6886,63.1385,101.7613,97.4605,92.325,91.6691,0.607,0.531,2008-1450-1457
1452,75,1112,65,N,0,Z07,Z10,7,10,7,10,Z,Z,R1Z7,West Virginia,Arizona,2008,washington,38.8951,-77.0367,39.63468,-79.953926,32.232071,-110.950769,bob-huggins-1,0,15,0,4,0,1,24,10,542,196,24,10,24,10,kevin-oneill-1,0,2,0,1,0,0,19,14,171,179,19,14,19,14,,,,,,17,,17,50.0719,35.9551,68.6606,14.1738,45.1057,35.9606,65.508,6.7626,33.8725,32.2906,58.1933,51.5723,0.1032,0.0812,51.2489,39.5985,74.3849,8.8323,47.5299,34.542,70.4947,7.4935,32.0655,28.172,61.9458,52.8186,0.0849,0.0775,66.3198,65.4761,110.9767,110.1034,95.0148,94.6948,64.6655,65.0121,109.4196,114.3542,102.2513,97.0594,0.598,0.579,2008-1452-1112
1458,71,1168,56,N,0,X03,X14,3,14,3,14,X,X,R1X3,Wisconsin,CS Fullerton,2008,omaha,41.25,-96,43.073858,-89.405356,33.883627,-117.885349,bo-ryan-1,6,6,2,2,0,0,171,59,201,86,29,4,29,4,bob-burton-1,0,0,0,0,0,0,92,59,92,59,24,8,24,8,10,,5,,,,,,49.3333,35.5705,70.5489,9.4862,41.6601,31.2704,68.3438,7.8431,31.8546,32.677,53.8644,50.0695,0.098,0.0994,52.2656,38.3754,70.2326,3.6095,51.1895,37.0492,67.3877,6.5625,35.8074,33.3516,51.4316,56.7059,0.1216,0.0842,62.0936,62.7376,108.686,112.3212,86.6427,87.3677,72.6047,73.1929,113.4321,111.1196,100.2556,103.7128,0.629,0.549,2008-1458-1168
1462,73,1208,61,N,0,Z03,Z14,3,14,3,14,Z,Z,R1Z3,Xavier,Georgia,2008,washington,38.8951,-77.0367,39.149291,-84.477648,33.943487,-83.373847,sean-miller-1,2,2,0,0,0,0,90,38,90,38,27,6,27,6,dennis-felton-1,0,3,0,0,0,0,75,79,175,133,17,16,17,16,8,,12,,,,,,52.2782,39.0582,74.8804,9.6749,45.2012,33.558,67.7116,11.1111,36.594,36.4798,60.2564,58.8235,0.0853,0.1002,46.9372,33.1675,67.5987,9.2623,49.0984,30.8511,64.8177,9.8775,31.5872,35.0373,47.1095,52.2444,0.0971,0.1002,65.2053,65.3226,115.1371,113.1885,95.6813,94.1568,66.7566,65.8772,101.2043,102.1974,99.7834,96.2386,0.635,0.537,2008-1462-1208
1116,86,1231,72,N,0,W09,W08,9,8,8,9,W,W,R1W8,Arkansas,Indiana,2008,raleigh,35.7806,-78.6389,36.06153,-94.178214,39.166383,-86.526904,john-pelphrey-1,0,1,0,0,0,0,22,11,102,78,22,11,22,11,dan-dakich-1,0,0,0,0,0,0,3,3,159,143,322,43,3,3,,19,,19,18,9,24,9,52.2956,34.1021,67.81,14.1517,47.6153,33.2849,69.7143,9.8996,30.3348,34.9771,53.953,52.864,0.0985,0.0968,52.3285,34.9131,75.9211,10.3306,45.0413,34.2302,65.0086,7.9594,34.8953,35.604,51.9666,56.0724,0.1042,0.0899,69.2159,68.3987,106.2066,107.9489,96.6896,95.5965,67.0891,68.1095,110.4868,111.8118,95.5135,95.041,0.593,0.596,2008-1116-1231
1139,81,1375,61,N,0,W07,W10,7,10,7,10,W,W,R1W7,Butler,South Alabama,2008,birmingham,33.525,-86.813,39.840662,-86.171791,30.695081,-88.18189,brad-stevens-1,0,0,0,0,0,0,29,3,29,3,29,3,29,3,ronnie-arrow-1,2,3,0,0,0,0,140,99,235,148,26,6,26,6,14,,10,,,,,,51.3483,38.0215,73.7008,7.2049,48.1771,31.8352,66.4845,9.3258,48.5252,31.6726,57.3454,45.3793,0.1066,0.0777,53.255,36.7673,70.3125,8.6081,47.2527,33.5366,66.9742,8.2278,33.7328,37.5286,60.804,56.3859,0.0906,0.1055,59.9734,60.949,112.8232,113.3087,95.1339,95.7745,66.8629,66.535,112.7932,110.8569,97.2145,99.7824,0.614,0.583,2008-1139-1375
1172,82,1211,76,N,0,X10,X07,10,7,7,10,X,X,R1X7,Davidson,Gonzaga,2008,raleigh,35.7806,-78.6389,35.500006,-80.845236,47.668144,-117.403062,bob-mckillop-1,4,4,0,0,0,0,337,224,337,224,26,6,26,6,mark-few-1,8,8,3,3,0,0,236,59,236,59,25,7,25,7,25,,23,,22,14,,14,53.0055,37.1671,72.5632,8.5993,46.9858,35.4745,63.4615,6.8696,39.2027,37.7827,59.1278,51.6171,0.1061,0.0807,53.6313,37.4787,71.2329,13.0288,43.7394,32.6149,64.7841,8.9385,31.9022,37.0607,53.5874,50.9409,0.1108,0.1007,68.3754,68.2715,113.3089,112.6761,92.4093,92.4836,67.9448,68.0301,110.7314,112.3988,91.8518,95.5913,0.608,0.588,2008-1172-1211
1207,66,1420,47,N,0,X02,X15,2,15,2,15,X,X,R1X2,Georgetown,UMBC,2008,raleigh,35.7806,-78.6389,38.908809,-77.073463,39.256686,-76.711607,john-thompson-2,2,4,2,2,1,1,99,35,167,77,27,5,27,5,randy-monroe-1,0,0,0,0,0,0,57,64,57,64,24,8,24,8,11,5,8,5,,,,,56.292,38.3738,65.2101,13.7638,40.5268,29.86,67.9878,8.4534,40.2411,35.3297,61.7544,53.3632,0.1086,0.1105,48.4388,38.2736,72.7127,9.1064,48.766,35.1515,72.3282,8.6469,32.9576,35.9673,57.1429,52.9193,0.0924,0.0728,62.1963,62.2469,111.1919,112.5181,92.5874,90.4236,65.0534,65.0386,113.8252,111.9467,105.5221,107.8308,0.64,0.546,2008-1207-1420
1257,79,1129,61,N,0,W03,W14,3,14,3,14,W,W,R1W3,Louisville,Boise St,2008,birmingham,33.525,-86.813,38.215752,-85.758843,43.604403,-116.205789,rick-pitino-1,4,12,1,7,1,5,166,66,520,194,24,8,24,8,greg-graham-2,0,0,0,0,0,0,108,81,108,81,25,8,25,8,12,6,13,6,,,,,53.528,34.9614,64.7139,13.5632,43.1418,30.4473,68.2635,7.6237,38.6872,34.6847,58.1545,57.1059,0.1192,0.0866,56.2397,39.1691,66.2234,5.5394,49.1254,35.2308,70.5449,8.2923,35.6237,32.1464,60.4847,49.6124,0.0821,0.0854,66.9964,67.2716,106.4896,109.7418,90.9409,89.0068,72.3557,72.4141,109.9851,106.6432,102.7667,103.3789,0.631,0.543,2008-1257-1129
1272,87,1426,63,N,0,Y01,Y16,1,16,1,16,Y,Y,R1Y1,Memphis,UT Arlington,2008,little_rock,34.7361,-92.3311,35.115864,-89.993508,32.728437,-97.115087,john-calipari-1,4,9,2,5,0,1,214,64,407,135,33,1,33,1,scott-cross-1,0,0,0,0,0,0,34,28,34,28,21,11,21,11,2,3,3,3,,,,,52.9597,34.9133,61.3522,14.9877,42.6904,30.1829,68,8.2494,35.2629,28.7215,55.7305,49.1601,0.1198,0.0825,52.4771,34.6232,67.1254,7.0423,46.5795,32.4286,66.9207,7.7064,31.0563,41.3223,52.2911,56.8116,0.0876,0.1083,70.4858,69.7446,112.8163,111.949,85.7181,85.856,71.204,70.1478,100.8066,100.7145,97.602,102.6367,0.674,0.513,2008-1272-1426
1274,78,1388,64,N,0,Y07,Y10,7,10,7,10,Y,Y,R1Y7,Miami FL,St Mary's CA,2008,little_rock,34.7361,-92.3311,25.720406,-80.27645,29.451793,-98.564307,frank-haith-1,0,0,0,0,0,0,68,59,68,59,22,10,22,10,randy-bennett-1,1,1,0,0,0,0,127,89,127,89,25,6,25,6,,,,,,,,,45.7447,37.9019,75.3351,11.8348,43.6855,35.6375,66.7651,10.3343,30.9911,34.0838,50.9685,49.3606,0.0834,0.0927,51.6245,35.9352,65.8606,11.7558,44.2351,30.5195,69.3841,10.4693,37.9966,25.8245,54.902,38.0495,0.1011,0.0773,68.0611,66.9759,107.3847,110.3429,98.9592,97.6792,67.9215,67.2185,110.1441,107.3677,92.294,94.212,0.586,0.578,2008-1274-1388
1280,76,1332,69,N,0,Y08,Y09,8,9,8,9,Y,Y,R1Y8,Mississippi St,Oregon,2008,little_rock,34.7361,-92.3311,33.425002,-88.879658,44.044515,-123.07398,rick-stansbury-1,4,4,0,0,0,0,207,114,207,114,22,10,22,10,ernie-kent-1,4,5,2,2,0,0,211,133,301,213,18,13,18,13,,,,,,12,,13,53.3224,33.4282,64.6195,19.2225,39.7408,31.8182,68.4474,9.434,36.5765,35.0023,50.6215,50.3797,0.0839,0.094,53.7604,39.2405,69.3598,6.6998,50.3722,33.3839,69.0031,10.0279,39.7651,35.2784,55.5944,53.3172,0.0679,0.0849,69.0298,68.2846,104.6762,104.8354,93.592,91.6791,67.2173,67.1246,112.5175,117.7965,106.9744,102.4784,0.582,0.563,2008-1280-1332
